24642,2026.6.28,信濃川,多岐川舞子,Japanese Chart Pop Reference,JP,2003,Oricon Weekly Singles Chart,25,oricon_weekly_singles_bulk_backfill,low
24643,2026.6.28,一人のメリークリスマス,エイジアエンジニア,Japanese Chart Pop Reference,JP,2006,Oricon Weekly Singles Chart,26,oricon_weekly_singles_bulk_backfill,low
24644,2026.6.28,BREAK OUT,柴田恭兵,Japanese Chart Pop Reference,JP,1990,Oricon Weekly Singles Chart,26,oricon_weekly_singles_bulk_backfill,low
24645,2026.6.28,しぐれ川,山川豊,Japanese Chart Pop Reference,JP,1990,Oricon Weekly Singles Chart,26,oricon_weekly_singles_bulk_backfill,low
24646,2026.6.28,"""彼女""になりたかった日",西脇唯,Japanese Chart Pop Reference,JP,1994,Oricon Weekly Singles Chart,26,oricon_weekly_singles_bulk_backfill,low
24647,2026.6.28,それじゃあバイバイ,SURFACE,Japanese Chart Pop Reference,JP,1998,Oricon Weekly Singles Chart,26,oricon_weekly_singles_bulk_backfill,low
24648,2026.6.28,ナキ・ムシ,aiko,Japanese Chart Pop Reference,JP,2000,Oricon Weekly Singles Chart,26,oricon_weekly_singles_bulk_backfill,low
24649,2026.6.28,しのび川,長保有紀,Japanese Chart Pop Reference,JP,1990,Oricon Weekly Singles Chart,27,oricon_weekly_singles_bulk_backfill,low
24650,2026.6.28,5月の別れ,井上陽水,Japanese Chart Pop Reference,JP,1993,Oricon Weekly Singles Chart,27,oricon_weekly_singles_bulk_backfill,low
24651,2026.6.28,ALL OF YOU,杏里,Japanese Chart Pop Reference,JP,1994,Oricon Weekly Singles Chart,27,oricon_weekly_singles_bulk_backfill,low
24652,2026.6.28,言えないよ,郷ひろみ,Japanese Chart Pop Reference,JP,1994,Oricon Weekly Singles Chart,27,oricon_weekly_singles_bulk_backfill,low
24653,2026.6.28,チェンジ・ザ・ワールド,エリック・クラプトン,Japanese Chart Pop Reference,JP,1997,Oricon Weekly Singles Chart,27,oricon_weekly_singles_bulk_backfill,low
24654,2026.6.28,橋,北島三郎,Japanese Chart Pop Reference,JP,2000,Oricon Weekly Singles Chart,27,oricon_weekly_singles_bulk_backfill,low
24655,2026.6.28,光,SE7EN,Japanese Chart Pop Reference,JP,2005,Oricon Weekly Singles Chart,28,oricon_weekly_singles_bulk_backfill,low
24656,2026.6.28,小麦ちゃん,オヨネーズ,Japanese Chart Pop Reference,JP,1990,Oricon Weekly Singles Chart,28,oricon_weekly_singles_bulk_backfill,low
24657,2026.6.28,アンチェインド・メロディ,ライチャス・ブラザーズ,Japanese Chart Pop Reference,JP,1990,Oricon Weekly Singles Chart,28,oricon_weekly_singles_bulk_backfill,low
24658,2026.6.28,浮雲,香西かおり,Japanese Chart Pop Reference,JP,1998,Oricon Weekly Singles Chart,28,oricon_weekly_singles_bulk_backfill,low
